D-loss	G-loss	AUC	AP
0.181991	0.696232	0.662431	0.312094
0.170640	0.682534	0.662134	0.311674
0.161629	0.669436	0.661882	0.311343
0.153830	0.660302	0.661917	0.311369
0.146947	0.652675	0.662204	0.311642
0.139621	0.643389	0.662213	0.311618
0.135130	0.637520	0.661826	0.311779
0.131041	0.633639	0.661186	0.311802
0.125691	0.624986	0.661369	0.312128
0.123087	0.617490	0.662088	0.312604
0.119255	0.616252	0.662398	0.313005
0.118089	0.608501	0.662860	0.313361
0.114029	0.601126	0.663431	0.313860
0.111264	0.592454	0.663964	0.314345
0.109706	0.589211	0.664355	0.314743
0.107029	0.581993	0.664633	0.315182
0.106943	0.579390	0.664968	0.315523
0.102431	0.571521	0.665353	0.316047
0.104358	0.570403	0.665587	0.316351
0.098635	0.564072	0.665935	0.316860
0.101985	0.559410	0.665831	0.316836
0.094321	0.555098	0.666242	0.317371
0.099352	0.551331	0.666080	0.317375
0.092938	0.544144	0.666264	0.317670
0.094898	0.539126	0.666415	0.317904
0.091357	0.534787	0.666542	0.318115
0.091857	0.530899	0.666549	0.318195
0.089674	0.525578	0.666633	0.318333
0.088346	0.519910	0.666338	0.318163
0.087420	0.517927	0.666218	0.318204
0.087342	0.513404	0.665765	0.317822
0.083861	0.509520	0.665783	0.318031
0.086897	0.505001	0.665424	0.317768
0.079317	0.503580	0.665531	0.317977
0.088568	0.503615	0.665386	0.318152
0.075943	0.501775	0.665636	0.318442
0.084895	0.491594	0.665331	0.318215
0.078709	0.482112	0.665241	0.318101
0.079254	0.480475	0.665334	0.318254
0.079294	0.476963	0.664958	0.317960
0.076488	0.471636	0.664606	0.317714
0.077994	0.469910	0.664648	0.317857
0.075888	0.465453	0.664436	0.317610
0.075646	0.462244	0.664445	0.317648
0.075464	0.460128	0.664134	0.317480
0.074765	0.455977	0.664020	0.317383
0.073112	0.452315	0.663599	0.316997
0.073324	0.449230	0.663161	0.316548
0.072156	0.446613	0.663080	0.316490
0.072555	0.444093	0.662797	0.316366
0.071426	0.441272	0.662430	0.315931
0.071671	0.439491	0.662354	0.315902
0.069939	0.435754	0.662134	0.315734
0.070640	0.432044	0.661460	0.315145
0.068033	0.430817	0.661432	0.315164
0.072078	0.429635	0.660597	0.314657
0.063718	0.428139	0.661375	0.315400
0.075721	0.430555	0.659496	0.313741
0.060228	0.436393	0.660279	0.314462
0.070981	0.421444	0.659800	0.314030
0.066465	0.416905	0.659488	0.313765
0.065493	0.414656	0.659590	0.313836
0.862169	1.078240	0.593934	0.086498
0.788220	0.951613	0.660844	0.155721
0.722292	0.877577	0.669660	0.161156
0.662787	0.836159	0.674945	0.137411
0.606616	0.814175	0.675882	0.128558
0.553497	0.798324	0.675028	0.123646
0.501425	0.789058	0.673302	0.120916
0.453833	0.780566	0.671647	0.119345
0.409850	0.773255	0.669650	0.118477
0.368570	0.764987	0.671155	0.118400
0.329758	0.753919	0.669605	0.117685
0.295261	0.740007	0.668293	0.116854
0.265722	0.723370	0.665859	0.115461
0.239907	0.712772	0.663441	0.114443
0.218987	0.698095	0.659656	0.113061
0.200268	0.687643	0.656796	0.112425
0.186753	0.679942	0.655262	0.111828
0.173644	0.668878	0.655622	0.111700
0.165132	0.660524	0.655496	0.111554
0.155509	0.652676	0.655375	0.111468
0.151182	0.647893	0.655314	0.111523
0.144074	0.640338	0.655425	0.111592
0.140777	0.632953	0.655371	0.111605
0.134711	0.626745	0.655208	0.111565
0.133893	0.620435	0.655877	0.111738
0.127131	0.615274	0.656431	0.111872
0.130186	0.611920	0.656789	0.111907
0.119733	0.604079	0.657212	0.112045
0.123849	0.597418	0.657508	0.112133
0.117654	0.590389	0.657612	0.112120
0.116323	0.580211	0.657670	0.112111
0.115407	0.572067	0.657729	0.112076
0.112113	0.569761	0.657858	0.112084
0.113867	0.561963	0.657931	0.112088
0.107909	0.559567	0.658014	0.112088
0.111181	0.554173	0.658088	0.112099
0.104703	0.548357	0.658150	0.112111
0.108563	0.544768	0.658128	0.112066
0.102671	0.540544	0.658166	0.112085
0.106047	0.535678	0.658152	0.112068
0.100076	0.531743	0.658194	0.112073
0.103777	0.528349	0.658174	0.112069
0.097538	0.522117	0.658218	0.112081
0.101740	0.520398	0.657933	0.111992
0.096083	0.517586	0.657986	0.111999
0.100112	0.511837	0.657826	0.111924
0.093314	0.508970	0.657877	0.111933
0.099155	0.506745	0.657764	0.111872
0.091558	0.501862	0.657773	0.111876
0.096673	0.498465	0.657729	0.111875
0.090725	0.492703	0.657512	0.111794
0.094454	0.491037	0.657147	0.111649
0.088988	0.484967	0.657112	0.111623
0.092915	0.484555	0.656783	0.111508
0.088358	0.481758	0.656784	0.111521
0.091805	0.477167	0.656652	0.111442
0.085241	0.473838	0.656696	0.111451
0.091026	0.470608	0.656597	0.111405
0.083732	0.469939	0.656623	0.111413
0.091308	0.466751	0.656602	0.111480
0.081928	0.462409	0.656671	0.111497
0.088913	0.459251	0.655870	0.111230
0.083337	0.455115	0.655631	0.111146
0.085574	0.452322	0.655547	0.111106
0.083045	0.449117	0.655239	0.111009
0.085392	0.446505	0.655152	0.110967
0.080502	0.443793	0.655141	0.110950
0.085986	0.442488	0.654797	0.110819
0.077725	0.440669	0.654831	0.110819
0.086340	0.439119	0.654289	0.110664
0.076334	0.435253	0.654316	0.110667
0.084569	0.433865	0.653771	0.110520
0.076816	0.429852	0.653788	0.110532
0.082405	0.427535	0.653245	0.110312
0.078022	0.424706	0.652963	0.110211
0.473045	1.400777	0.682241	0.289606
0.412351	1.303720	0.678473	0.289169
0.360041	1.220491	0.674604	0.288744
0.312490	1.129470	0.670767	0.287723
0.271092	1.045355	0.667963	0.286468
0.238479	0.979012	0.665443	0.285439
0.212250	0.920165	0.664329	0.285167
0.191362	0.859570	0.663113	0.284657
0.176773	0.817094	0.663010	0.285218
0.165012	0.778970	0.663795	0.286163
0.155880	0.752675	0.663746	0.286348
0.146271	0.726790	0.663937	0.286926
0.139592	0.703465	0.664044	0.287150
0.132765	0.684021	0.664118	0.287194
0.127610	0.668674	0.664062	0.287205
0.122693	0.650064	0.664100	0.287245
0.118318	0.635698	0.664270	0.287389
0.114831	0.624055	0.664503	0.287677
0.111774	0.610977	0.664735	0.288027
0.108304	0.599833	0.665027	0.288568
0.106579	0.593381	0.665294	0.289099
0.103422	0.581920	0.665430	0.289502
0.101554	0.576603	0.665529	0.289749
0.100295	0.568419	0.665558	0.289985
0.096170	0.561003	0.665764	0.290463
0.097179	0.555667	0.665679	0.290572
0.092064	0.549140	0.666032	0.291249
0.094732	0.543590	0.665717	0.291155
0.088103	0.537884	0.665991	0.291672
0.091247	0.531368	0.665488	0.291407
0.085735	0.525031	0.665596	0.291734
0.088065	0.519085	0.665482	0.291840
0.083936	0.511763	0.665556	0.292157
0.084492	0.507664	0.665463	0.292217
0.082610	0.503379	0.665482	0.292526
0.081549	0.497048	0.665500	0.292702
0.080486	0.492439	0.665385	0.292706
0.079487	0.488245	0.665123	0.292497
0.078157	0.482994	0.664681	0.292188
0.078182	0.479144	0.664142	0.291741
0.075236	0.473011	0.664213	0.291940
0.078026	0.471061	0.663359	0.291287
0.070533	0.469138	0.663880	0.291927
0.082253	0.470529	0.662482	0.290773
0.065553	0.476100	0.663520	0.292019
0.074002	0.455570	0.663453	0.292143
0.076924	0.456679	0.662162	0.291054
0.065749	0.453348	0.662614	0.291612
0.071865	0.444448	0.662463	0.291598
0.072279	0.442783	0.661773	0.291027
0.066443	0.439041	0.661954	0.291264
0.070772	0.435106	0.661475	0.290932
0.067280	0.432535	0.661395	0.290967
0.067529	0.428773	0.661234	0.290861
0.067386	0.425980	0.660908	0.290584
0.065866	0.422822	0.660623	0.290366
0.067787	0.420981	0.659877	0.289604
0.064559	0.418281	0.659931	0.289700
0.067105	0.415214	0.658887	0.288722
0.063264	0.413113	0.659023	0.288901
0.067446	0.411002	0.657850	0.287751
0.061749	0.408487	0.658237	0.288190
0.067908	0.407771	0.656986	0.287043
0.059715	0.406145	0.657917	0.287882
0.068656	0.404599	0.655802	0.286205
0.057585	0.404422	0.657164	0.287284
0.067101	0.400190	0.655554	0.285889
0.059406	0.395719	0.655787	0.286110
0.064526	0.394002	0.654950	0.285385
0.061447	0.390789	0.654617	0.284805
0.063080	0.389014	0.653589	0.283461
0.062901	0.386931	0.652647	0.282218
0.062000	0.385046	0.652555	0.282123
0.062903	0.384152	0.651660	0.281121
0.060721	0.381962	0.651716	0.281163
1.317776	1.056200	0.528100	0.211110
1.156622	0.855903	0.539725	0.216154
1.041261	0.726166	0.560711	0.224565
0.963665	0.657232	0.579471	0.234662
0.901881	0.613071	0.595878	0.242268
0.846459	0.580348	0.604868	0.246266
0.784252	0.554216	0.614633	0.253461
0.723612	0.530440	0.615691	0.253769
0.667991	0.511900	0.615059	0.252708
0.626997	0.498422	0.605902	0.244990
0.581409	0.485388	0.603368	0.242993
0.549793	0.474458	0.600130	0.240465
0.526397	0.464011	0.597735	0.238691
0.503230	0.455073	0.596467	0.237760
0.482734	0.446190	0.596372	0.237655
0.473222	0.439829	0.595711	0.237071
0.454311	0.432667	0.595901	0.237232
0.448153	0.427733	0.594780	0.236431
0.434484	0.422038	0.593714	0.235549
0.428471	0.417038	0.592247	0.234358
0.419939	0.413318	0.591508	0.233789
0.418558	0.409463	0.590543	0.233049
0.397951	0.403931	0.591163	0.233374
0.417161	0.403525	0.587892	0.230651
0.374034	0.397579	0.592574	0.234224
0.425495	0.402121	0.587584	0.230214
0.353327	0.395761	0.592831	0.234209
0.391017	0.393487	0.590343	0.232195
0.365692	0.388110	0.588443	0.230691
0.364098	0.384607	0.587537	0.230016
0.374721	0.382116	0.585614	0.228663
0.365271	0.378943	0.585738	0.228701
0.377579	0.378007	0.583111	0.226933
0.352244	0.375102	0.585214	0.228411
0.391664	0.377359	0.580310	0.225082
0.331227	0.375059	0.585772	0.228811
0.405334	0.379449	0.579199	0.224278
0.314277	0.378217	0.584626	0.228036
0.355755	0.371393	0.583298	0.227151
0.358141	0.368842	0.579531	0.224472
0.334848	0.365658	0.581826	0.226216
0.398324	0.367463	0.576171	0.222189
0.335989	0.365424	0.581562	0.225956
0.397357	0.366993	0.576426	0.222284
0.323761	0.365115	0.580981	0.225527
0.378157	0.363008	0.577070	0.222668
0.330293	0.360546	0.580185	0.224825
0.382674	0.360191	0.576122	0.221947
0.338906	0.358518	0.580259	0.224719
0.409243	0.361711	0.573160	0.219954
0.329421	0.365545	0.581108	0.225366
0.386224	0.361096	0.576310	0.222025
0.301128	0.361547	0.579178	0.223999
0.367181	0.356462	0.575859	0.221751
0.340564	0.353728	0.576548	0.222185
0.386029	0.353162	0.573626	0.220255
0.356117	0.351990	0.576644	0.222197
0.426767	0.357291	0.569451	0.217396
0.346866	0.368248	0.579274	0.224040
0.387300	0.358041	0.575020	0.221119
0.276758	0.361385	0.576939	0.222360
0.346208	0.352068	0.574093	0.220572
0.341459	0.350097	0.573424	0.220108
0.388212	0.348861	0.570891	0.218409
0.367857	0.348279	0.574355	0.220707
0.434369	0.354613	0.567688	0.216131
0.351803	0.368621	0.577673	0.222850
0.383988	0.355855	0.573150	0.219929
0.262466	0.362941	0.575683	0.221600
0.326151	0.349128	0.573265	0.220005
0.355515	0.347500	0.569858	0.217830
0.361147	0.347255	0.572652	0.219628
0.447593	0.355342	0.566014	0.215166
0.367784	0.372831	0.576876	0.222265
0.350606	0.351973	0.574681	0.220894
1.381115	1.005241	0.314705	0.090922
1.270477	0.845281	0.370073	0.102518
1.185526	0.744211	0.476501	0.129644
1.103993	0.674902	0.596578	0.169377
1.021373	0.629421	0.634079	0.183332
0.945282	0.600076	0.649837	0.191023
0.875650	0.577160	0.657851	0.195938
0.803072	0.562411	0.662617	0.199346
0.741228	0.547109	0.665074	0.201292
0.679278	0.532189	0.666109	0.202176
0.636603	0.518916	0.665837	0.202033
0.602960	0.504630	0.665107	0.201416
0.568763	0.495088	0.665222	0.201199
0.544872	0.484309	0.664740	0.200476
0.516714	0.476757	0.663107	0.198964
0.495635	0.466623	0.659195	0.195946
0.473761	0.458330	0.656530	0.194063
0.453710	0.450436	0.654310	0.192572
0.451894	0.443321	0.651555	0.190642
0.413223	0.436532	0.652362	0.191174
0.462504	0.438316	0.648002	0.188230
0.382405	0.429654	0.651376	0.190551
0.420117	0.425196	0.650822	0.190173
0.412646	0.419706	0.648139	0.188395
0.376820	0.413427	0.649497	0.189252
0.405419	0.411606	0.647972	0.188419
0.377828	0.406574	0.648057	0.188459
0.385006	0.403448	0.647238	0.187974
0.380732	0.400286	0.646613	0.187505
0.367281	0.395906	0.646472	0.187436
0.376648	0.394812	0.644714	0.186138
0.357532	0.391162	0.645508	0.186621
0.382363	0.390352	0.642063	0.184550
0.334541	0.388279	0.645930	0.187062
0.409618	0.393589	0.638707	0.182089
0.311548	0.394762	0.644542	0.186010
0.349863	0.383481	0.644794	0.186227
0.377272	0.384601	0.638505	0.182006
0.306475	0.383871	0.642572	0.184871
0.354117	0.377486	0.641368	0.184081
0.345820	0.373795	0.638731	0.182274
0.326577	0.371719	0.639800	0.182934
0.372577	0.372079	0.637157	0.181425
0.319758	0.369293	0.639618	0.182921
0.373357	0.370975	0.636365	0.181086
0.308286	0.368780	0.639387	0.182908
0.367146	0.368752	0.635735	0.180778
0.306571	0.365880	0.638416	0.182404
0.364644	0.365290	0.634627	0.180110
0.311344	0.363006	0.637776	0.182070
0.373443	0.363812	0.633528	0.179460
0.306833	0.363265	0.637748	0.182167
0.373074	0.363319	0.632518	0.178760
0.295501	0.364036	0.637342	0.182015
0.366011	0.361045	0.632477	0.178764
0.302012	0.359313	0.635713	0.181021
0.369798	0.358431	0.631163	0.178135
0.312484	0.357508	0.634915	0.180505
0.385318	0.358380	0.629422	0.177099
0.306292	0.361806	0.635434	0.180872
0.374069	0.357563	0.630434	0.177804
0.292672	0.359101	0.634671	0.180469
0.361197	0.354713	0.630287	0.177624
0.311693	0.353326	0.632455	0.178792
0.380275	0.352891	0.628236	0.176619
0.323861	0.354397	0.633376	0.179454
0.416487	0.358071	0.626669	0.175952
0.310977	0.371275	0.634295	0.180108
0.301471	0.351369	0.635454	0.180956
0.393555	0.359753	0.626679	0.175968
0.301867	0.381508	0.632031	0.178641
0.253357	0.356471	0.637950	0.182518
0.529383	0.396096	0.625100	0.175706
0.350415	0.426181	0.628557	0.176750
0.206441	0.430228	0.638703	0.182889
1.426069	1.263691	0.671606	0.327552
1.234139	1.007269	0.686371	0.336738
1.111489	0.851718	0.676705	0.329826
1.008371	0.752769	0.663850	0.320171
0.901390	0.676165	0.652886	0.310268
0.809446	0.629556	0.646110	0.302985
0.738570	0.595097	0.640977	0.297021
0.688284	0.569913	0.637101	0.291450
0.641148	0.546451	0.635070	0.288525
0.603402	0.525016	0.632911	0.285729
0.576257	0.511015	0.631276	0.283355
0.556127	0.496155	0.628266	0.279926
0.528922	0.479286	0.625797	0.277119
0.515543	0.469178	0.623573	0.274043
0.500491	0.457606	0.621706	0.271985
0.490432	0.448593	0.620575	0.270746
0.477594	0.442262	0.620748	0.271063
0.470056	0.437245	0.620358	0.270593
0.459227	0.431412	0.620467	0.270922
0.451705	0.424112	0.619884	0.270969
0.438507	0.418836	0.619626	0.271261
0.449547	0.414409	0.617356	0.269859
0.421727	0.408340	0.618037	0.270191
0.452873	0.407314	0.614432	0.267944
0.399384	0.400569	0.616877	0.268768
0.448520	0.401950	0.612719	0.266512
0.398307	0.394577	0.613979	0.267091
0.430125	0.392702	0.611136	0.265631
0.405744	0.387832	0.611033	0.265535
0.422328	0.384935	0.607985	0.263514
0.407933	0.381190	0.608434	0.263850
0.422885	0.380002	0.605531	0.262341
0.408199	0.375995	0.606940	0.263194
0.431660	0.376156	0.602751	0.260936
0.401243	0.372112	0.607699	0.263814
0.456736	0.376015	0.598733	0.260252
0.379511	0.377426	0.609881	0.265085
0.458792	0.377482	0.601781	0.261487
0.356574	0.373788	0.606588	0.263070
0.400722	0.367855	0.605316	0.262460
0.414723	0.366296	0.601279	0.261427
0.390863	0.363528	0.605427	0.262987
0.449388	0.365230	0.600788	0.261859
0.385194	0.362886	0.608366	0.264077
0.446519	0.364825	0.603039	0.262599
0.369646	0.362959	0.608446	0.263581
0.434082	0.362378	0.603601	0.262728
0.374315	0.359217	0.607278	0.263226
0.431621	0.359266	0.602800	0.262737
0.388477	0.357293	0.606308	0.262733
0.443500	0.357839	0.600980	0.262262
0.388755	0.357516	0.606820	0.262589
0.455542	0.359413	0.600448	0.262744
0.368539	0.361679	0.607402	0.262750
0.425901	0.357026	0.602255	0.261888
0.362582	0.355231	0.603881	0.261188
0.412601	0.352671	0.601495	0.262021
0.405382	0.350649	0.601602	0.261539
0.434911	0.350269	0.600356	0.262002
0.416708	0.349373	0.602034	0.260821
0.445377	0.351301	0.598893	0.262618
0.387017	0.353297	0.605152	0.260759
0.491339	0.361569	0.596967	0.261494
0.391815	0.379176	0.606347	0.261124
0.324279	0.352143	0.609936	0.262320
0.465215	0.365151	0.597601	0.262082
0.344145	0.387059	0.602238	0.260117
0.279554	0.363390	0.611170	0.263075
0.484376	0.371291	0.599822	0.262764
0.304563	0.378399	0.601645	0.260895
0.281932	0.365325	0.607859	0.261204
0.391645	0.353652	0.602028	0.260186
0.328241	0.349555	0.601044	0.261633
0.364948	0.347331	0.601431	0.260964
0.417404	0.346768	0.600589	0.262714
1.479349	1.187679	0.463501	0.057275
1.273119	0.928773	0.448650	0.055664
1.162589	0.778620	0.464389	0.057138
1.094662	0.699240	0.577408	0.101345
1.040615	0.655278	0.650845	0.110995
0.989051	0.631907	0.641023	0.106488
0.927888	0.608754	0.634795	0.103807
0.861484	0.587606	0.633805	0.102734
0.801588	0.572102	0.634059	0.102513
0.748586	0.556209	0.635161	0.102574
0.703791	0.541792	0.635835	0.102543
0.660523	0.526088	0.635255	0.102049
0.623025	0.508942	0.634187	0.101683
0.597486	0.494864	0.633092	0.101118
0.576020	0.482035	0.632527	0.100705
0.549548	0.469152	0.632532	0.100722
0.535197	0.459881	0.632601	0.100746
0.517653	0.450503	0.632752	0.100787
0.505026	0.441745	0.631680	0.100285
0.488583	0.435044	0.630007	0.099861
0.476906	0.428537	0.628973	0.099492
0.466403	0.423737	0.628258	0.099032
0.455153	0.418783	0.629252	0.099473
0.455280	0.414898	0.629277	0.099319
0.434484	0.409546	0.631177	0.100094
0.443968	0.407590	0.631496	0.100123
0.412353	0.401587	0.632747	0.100557
0.432621	0.401231	0.628927	0.098926
0.390760	0.394357	0.629347	0.099140
0.424787	0.395874	0.626284	0.098037
0.378290	0.389336	0.627783	0.098642
0.422547	0.390254	0.624903	0.097450
0.373145	0.383918	0.627039	0.098340
0.418289	0.384715	0.623787	0.097066
0.370302	0.379525	0.625902	0.097873
0.413087	0.380175	0.624208	0.097241
0.366916	0.375114	0.626246	0.097990
0.409916	0.376376	0.624282	0.097251
0.363169	0.371625	0.625883	0.097820
0.406221	0.372751	0.623238	0.096843
0.362797	0.368853	0.625194	0.097580
0.417089	0.370825	0.620894	0.095832
0.357040	0.367600	0.624750	0.097415
0.414949	0.368972	0.620555	0.095720
0.346235	0.366702	0.623628	0.096928
0.402305	0.365376	0.619738	0.095368
0.351407	0.362107	0.620216	0.095513
0.403584	0.361714	0.615528	0.094004
0.364321	0.358556	0.616883	0.094320
0.425617	0.360621	0.610170	0.092499
0.365656	0.360823	0.617331	0.094391
0.450035	0.365772	0.609050	0.092204
0.335528	0.372792	0.616793	0.094305
0.346891	0.356776	0.617351	0.094408
0.412208	0.360923	0.608714	0.092146
0.341680	0.366837	0.614976	0.093776
0.365824	0.353954	0.615506	0.093956
0.408458	0.356199	0.608501	0.092126
0.348319	0.359844	0.613078	0.093109
0.396566	0.353304	0.610931	0.092631
0.365521	0.350732	0.610149	0.092438
0.379762	0.349450	0.610085	0.092445
0.402367	0.349200	0.608248	0.091950
0.382282	0.348160	0.610026	0.092386
0.412067	0.349983	0.607584	0.092005
0.356981	0.351308	0.610848	0.092410
0.439567	0.356873	0.606390	0.091672
0.340888	0.369857	0.613271	0.093217
0.338442	0.349770	0.612890	0.093057
0.368585	0.350963	0.607297	0.092018
0.328922	0.357434	0.610360	0.092382
0.388643	0.349260	0.607735	0.091913
0.349076	0.347265	0.608114	0.091869
0.382824	0.346236	0.607010	0.091749
0.368922	0.345230	0.607739	0.091854
1.467663	1.152406	0.580434	0.219224
1.314174	0.938938	0.579451	0.217000
1.196327	0.793467	0.592501	0.223000
1.094682	0.691632	0.611992	0.235196
1.012122	0.630012	0.626588	0.247420
0.948045	0.593196	0.635576	0.254473
0.886575	0.567821	0.639479	0.257455
0.820703	0.549248	0.640166	0.257711
0.762868	0.539073	0.640186	0.257561
0.712887	0.529008	0.639817	0.257106
0.670983	0.521968	0.639606	0.256585
0.625393	0.508992	0.638733	0.255816
0.590610	0.498309	0.638282	0.255824
0.554936	0.488026	0.637918	0.256076
0.532368	0.480332	0.636591	0.254880
0.500352	0.469432	0.635219	0.253350
0.477883	0.463635	0.631459	0.249843
0.457910	0.455359	0.626223	0.245361
0.432682	0.445329	0.622958	0.242714
0.420421	0.437184	0.620137	0.240378
0.398715	0.427844	0.619786	0.239864
0.400718	0.425554	0.616911	0.237561
0.371004	0.417828	0.617010	0.237397
0.388409	0.416926	0.612450	0.234437
0.342013	0.409791	0.616380	0.236660
0.394955	0.413434	0.610131	0.232982
0.329682	0.403764	0.614335	0.235282
0.363077	0.402058	0.612767	0.234468
0.344174	0.396003	0.611712	0.233816
0.335627	0.391822	0.611902	0.233852
0.349746	0.390254	0.609334	0.232154
0.328602	0.385929	0.610533	0.232814
0.352618	0.386270	0.606485	0.230297
0.320673	0.381462	0.610134	0.232390
0.357545	0.383752	0.604956	0.229366
0.305876	0.378637	0.610294	0.232436
0.359649	0.382070	0.604196	0.228895
0.298459	0.376542	0.608486	0.231343
0.342607	0.376271	0.604442	0.228975
